Variable = x, y, z, vx, vy, vz, v d
ZONE T = "wall", N=413,   E= 180, F=FEPOINT, ET=triangle
-0.0 10.5 10.0   0   0   0   0.0  1
-0.0 9.5 10.0   0   0   0   0.0  2
305.0 9.5 10.0   0   0   0   0.0  3
14.524 9.5 10.0   0   0   0   0.0  4
29.048 9.5 10.0   0   0   0   0.0  5
43.571 9.5 10.0   0   0   0   0.0  6
58.095 9.5 10.0   0   0   0   0.0  7
72.619 9.5 10.0   0   0   0   0.0  8
87.143 9.5 10.0   0   0   0   0.0  9
101.667 9.5 10.0   0   0   0   0.0  10
116.19 9.5 10.0   0   0   0   0.0  11
130.714 9.5 10.0   0   0   0   0.0  12
145.238 9.5 10.0   0   0   0   0.0  13
159.762 9.5 10.0   0   0   0   0.0  14
174.286 9.5 10.0   0   0   0   0.0  15
188.81 9.5 10.0   0   0   0   0.0  16
203.333 9.5 10.0   0   0   0   0.0  17
217.857 9.5 10.0   0   0   0   0.0  18
232.381 9.5 10.0   0   0   0   0.0  19
246.905 9.5 10.0   0   0   0   0.0  20
261.429 9.5 10.0   0   0   0   0.0  21
275.952 9.5 10.0   0   0   0   0.0  22
290.476 9.5 10.0   0   0   0   0.0  23
305.0 10.5 10.0   0   0   0   0.0  24
14.524 10.5 10.0   0   0   0   0.0  25
29.048 10.5 10.0   0   0   0   0.0  26
43.571 10.5 10.0   0   0   0   0.0  27
58.095 10.5 10.0   0   0   0   0.0  28
72.619 10.5 10.0   0   0   0   0.0  29
87.143 10.5 10.0   0   0   0   0.0  30
101.667 10.5 10.0   0   0   0   0.0  31
116.19 10.5 10.0   0   0   0   0.0  32
130.714 10.5 10.0   0   0   0   0.0  33
145.238 10.5 10.0   0   0   0   0.0  34
159.762 10.5 10.0   0   0   0   0.0  35
174.286 10.5 10.0   0   0   0   0.0  36
188.81 10.5 10.0   0   0   0   0.0  37
203.333 10.5 10.0   0   0   0   0.0  38
217.857 10.5 10.0   0   0   0   0.0  39
232.381 10.5 10.0   0   0   0   0.0  40
246.905 10.5 10.0   0   0   0   0.0  41
261.429 10.5 10.0   0   0   0   0.0  42
275.952 10.5 10.0   0   0   0   0.0  43
290.476 10.5 10.0   0   0   0   0.0  44
305.0 9.5 0.0   0   0   0   0.0  45
305.0 10.5 0.0   0   0   0   0.0  46
55.0 9.5 0.0   0   0   0   0.0  47
69.706 9.5 0.0   0   0   0   0.0  48
84.412 9.5 0.0   0   0   0   0.0  49
99.118 9.5 0.0   0   0   0   0.0  50
113.824 9.5 0.0   0   0   0   0.0  51
128.529 9.5 0.0   0   0   0   0.0  52
143.235 9.5 0.0   0   0   0   0.0  53
157.941 9.5 0.0   0   0   0   0.0  54
172.647 9.5 0.0   0   0   0   0.0  55
187.353 9.5 0.0   0   0   0   0.0  56
202.059 9.5 0.0   0   0   0   0.0  57
216.765 9.5 0.0   0   0   0   0.0  58
231.471 9.5 0.0   0   0   0   0.0  59
246.176 9.5 0.0   0   0   0   0.0  60
260.882 9.5 0.0   0   0   0   0.0  61
275.588 9.5 0.0   0   0   0   0.0  62
290.294 9.5 0.0   0   0   0   0.0  63
55.0 10.5 0.0   0   0   0   0.0  64
69.706 10.5 0.0   0   0   0   0.0  65
84.412 10.5 0.0   0   0   0   0.0  66
99.118 10.5 0.0   0   0   0   0.0  67
113.824 10.5 0.0   0   0   0   0.0  68
128.529 10.5 0.0   0   0   0   0.0  69
143.235 10.5 0.0   0   0   0   0.0  70
157.941 10.5 0.0   0   0   0   0.0  71
172.647 10.5 0.0   0   0   0   0.0  72
187.353 10.5 0.0   0   0   0   0.0  73
202.059 10.5 0.0   0   0   0   0.0  74
216.765 10.5 0.0   0   0   0   0.0  75
231.471 10.5 0.0   0   0   0   0.0  76
246.176 10.5 0.0   0   0   0   0.0  77
260.882 10.5 0.0   0   0   0   0.0  78
275.588 10.5 0.0   0   0   0   0.0  79
290.294 10.5 0.0   0   0   0   0.0  80
55.0 9.5 -5.0   0   0   0   0.0  81
55.0 10.5 -5.0   0   0   0   0.0  82
45.0 9.5 -5.0   0   0   0   0.0  83
45.0 10.5 -5.0   0   0   0   0.0  84
45.0 9.5 0.0   0   0   0   0.0  85
45.0 10.5 0.0   0   0   0   0.0  86
0.0 9.5 0.0   0   0   0   0.0  87
15.0 9.5 0.0   0   0   0   0.0  88
30.0 9.5 0.0   0   0   0   0.0  89
0.0 10.5 0.0   0   0   0   0.0  90
15.0 10.5 0.0   0   0   0   0.0  91
30.0 10.5 0.0   0   0   0   0.0  92
283.083 10.0 5.0   0   0   0   0.0  93
-0.0 10.0 10.0   0   0   0   0.0  94
7.262 10.0 10.0   0   0   0   0.0  95
7.262 10.5 10.0   0   0   0   0.0  96
0.0 10.5 5.0   0   0   0   0.0  97
7.262 9.5 10.0   0   0   0   0.0  98
0.0 9.5 5.0   0   0   0   0.0  99
0.0 10.0 5.0   0   0   0   0.0  100
297.738 9.5 10.0   0   0   0   0.0  101
305.0 10.0 10.0   0   0   0   0.0  102
297.738 10.0 10.0   0   0   0   0.0  103
305.0 9.5 5.0   0   0   0   0.0  104
21.786 9.5 10.0   0   0   0   0.0  105
14.524 10.0 10.0   0   0   0   0.0  106
