Variable = x, y, z, vx, vy, vz, v d
ZONE T = "wall", N=413,   E= 180, F=FEPOINT, ET=triangle
167.024 -0.5 10.0   0   0   0   0.0  173
152.5 0.0 10.0   0   0   0   0.0  174
159.762 0.0 10.0   0   0   0   0.0  175
158.852 -0.5 5.0   0   0   0   0.0  176
166.204 -0.5 5.0   0   0   0   0.0  177
158.852 0.0 5.0   0   0   0   0.0  178
166.204 0.0 5.0   0   0   0   0.0  179
181.548 -0.5 10.0   0   0   0   0.0  180
167.024 0.0 10.0   0   0   0   0.0  181
174.286 0.0 10.0   0   0   0   0.0  182
173.466 -0.5 5.0   0   0   0   0.0  183
180.819 -0.5 5.0   0   0   0   0.0  184
173.466 0.0 5.0   0   0   0   0.0  185
180.819 0.0 5.0   0   0   0   0.0  186
196.071 -0.5 10.0   0   0   0   0.0  187
181.548 0.0 10.0   0   0   0   0.0  188
188.81 0.0 10.0   0   0   0   0.0  189
188.081 -0.5 5.0   0   0   0   0.0  190
195.434 -0.5 5.0   0   0   0   0.0  191
188.081 0.0 5.0   0   0   0   0.0  192
195.434 0.0 5.0   0   0   0   0.0  193
210.595 -0.5 10.0   0   0   0   0.0  194
196.071 0.0 10.0   0   0   0   0.0  195
203.333 0.0 10.0   0   0   0   0.0  196
202.696 -0.5 5.0   0   0   0   0.0  197
210.049 -0.5 5.0   0   0   0   0.0  198
202.696 0.0 5.0   0   0   0   0.0  199
210.049 0.0 5.0   0   0   0   0.0  200
225.119 -0.5 10.0   0   0   0   0.0  201
210.595 0.0 10.0   0   0   0   0.0  202
217.857 0.0 10.0   0   0   0   0.0  203
217.311 -0.5 5.0   0   0   0   0.0  204
224.664 -0.5 5.0   0   0   0   0.0  205
217.311 0.0 5.0   0   0   0   0.0  206
224.664 0.0 5.0   0   0   0   0.0  207
239.643 -0.5 10.0   0   0   0   0.0  208
225.119 0.0 10.0   0   0   0   0.0  209
232.381 0.0 10.0   0   0   0   0.0  210
231.926 -0.5 5.0   0   0   0   0.0  211
239.279 -0.5 5.0   0   0   0   0.0  212
231.926 0.0 5.0   0   0   0   0.0  213
239.279 0.0 5.0   0   0   0   0.0  214
254.167 -0.5 10.0   0   0   0   0.0  215
239.643 0.0 10.0   0   0   0   0.0  216
246.905 0.0 10.0   0   0   0   0.0  217
246.541 -0.5 5.0   0   0   0   0.0  218
253.894 -0.5 5.0   0   0   0   0.0  219
246.541 0.0 5.0   0   0   0   0.0  220
253.894 0.0 5.0   0   0   0   0.0  221
268.69 -0.5 10.0   0   0   0   0.0  222
254.167 0.0 10.0   0   0   0   0.0  223
261.429 0.0 10.0   0   0   0   0.0  224
261.155 -0.5 5.0   0   0   0   0.0  225
268.508 -0.5 5.0   0   0   0   0.0  226
261.155 0.0 5.0   0   0   0   0.0  227
268.508 0.0 5.0   0   0   0   0.0  228
283.214 -0.5 10.0   0   0   0   0.0  229
268.69 0.0 10.0   0   0   0   0.0  230
275.952 0.0 10.0   0   0   0   0.0  231
275.77 -0.5 5.0   0   0   0   0.0  232
283.123 -0.5 5.0   0   0   0   0.0  233
275.77 0.0 5.0   0   0   0   0.0  234
279.518 -0.25 7.5   0   0   0   0.0  235
283.214 0.0 10.0   0   0   0   0.0  236
290.476 0.0 10.0   0   0   0   0.0  237
297.738 -0.5 5.0   0   0   0   0.0  238
290.385 -0.5 5.0   0   0   0   0.0  239
286.779 -0.25 7.5   0   0   0   0.0  240
297.738 0.5 10.0   0   0   0   0.0  241
305.0 0.0 5.0   0   0   0   0.0  242
305.0 0.5 5.0   0   0   0   0.0  243
21.786 0.5 10.0   0   0   0   0.0  244
7.262 0.5 5.0   0   0   0   0.0  245
14.762 0.5 5.0   0   0   0   0.0  246
36.31 0.5 10.0   0   0   0   0.0  247
22.024 0.5 5.0   0   0   0   0.0  248
29.524 0.5 5.0   0   0   0   0.0  249
50.833 0.5 10.0   0   0   0   0.0  250
49.286 0.0 5.0   0   0   0   0.0  251
49.286 0.5 5.0   0   0   0   0.0  252
44.286 0.0 5.0   0   0   0   0.0  253
44.286 0.5 5.0   0   0   0   0.0  254
36.786 0.5 5.0   0   0   0   0.0  255
65.357 0.5 10.0   0   0   0   0.0  256
56.548 0.0 5.0   0   0   0   0.0  257
56.548 0.5 5.0   0   0   0   0.0  258
63.901 0.5 5.0   0   0   0   0.0  259
79.881 0.5 10.0   0   0   0   0.0  260
71.162 0.5 5.0   0   0   0   0.0  261
78.515 0.5 5.0   0   0   0   0.0  262
94.405 0.5 10.0   0   0   0   0.0  263
85.777 0.5 5.0   0   0   0   0.0  264
93.13 0.5 5.0   0   0   0   0.0  265
108.929 0.5 10.0   0   0   0   0.0  266
100.392 0.5 5.0   0   0   0   0.0  267
107.745 0.5 5.0   0   0   0   0.0  268
123.452 0.5 10.0   0   0   0   0.0  269
115.007 0.5 5.0   0   0   0   0.0  270
122.36 0.5 5.0   0   0   0   0.0  271
137.976 0.5 10.0   0   0   0   0.0  272
129.622 0.5 5.0   0   0   0   0.0  273
136.975 0.5 5.0   0   0   0   0.0  274
152.5 0.5 10.0   0   0   0   0.0  275
144.237 0.5 5.0   0   0   0   0.0  276
151.59 0.5 5.0   0   0   0   0.0  277
167.024 0.5 10.0   0   0   0   0.0  278
158.852 0.5 5.0   0   0   0   0.0  279
166.204 0.5 5.0   0   0   0   0.0  280
181.548 0.5 10.0   0   0   0   0.0  281
173.466 0.5 5.0   0   0   0   0.0  282
180.819 0.5 5.0   0   0   0   0.0  283
196.071 0.5 10.0   0   0   0   0.0  284
188.081 0.5 5.0   0   0   0   0.0  285
195.434 0.5 5.0   0   0   0   0.0  286
210.595 0.5 10.0   0   0   0   0.0  287
202.696 0.5 5.0   0   0   0   0.0  288
210.049 0.5 5.0   0   0   0   0.0  289
225.119 0.5 10.0   0   0   0   0.0  290
217.311 0.5 5.0   0   0   0   0.0  291
224.664 0.5 5.0   0   0   0   0.0  292
239.643 0.5 10.0   0   0   0   0.0  293
231.926 0.5 5.0   0   0   0   0.0  294
239.279 0.5 5.0   0   0   0   0.0  295
254.167 0.5 10.0   0   0   0   0.0  296
246.541 0.5 5.0   0   0   0   0.0  297
253.894 0.5 5.0   0   0   0   0.0  298
268.69 0.5 10.0   0   0   0   0.0  299
261.155 0.5 5.0   0   0   0   0.0  300
268.508 0.5 5.0   0   0   0   0.0  301
283.214 0.5 10.0   0   0   0   0.0  302
275.77 0.5 5.0   0   0   0   0.0  303
283.123 0.5 5.0   0   0   0   0.0  304
279.518 0.25 7.5   0   0   0   0.0  305
297.738 0.0 5.0   0   0   0   0.0  306
297.738 0.5 5.0   0   0   0   0.0  307
290.385 0.0 5.0   0   0   0   0.0  308
290.385 0.5 5.0   0   0   0   0.0  309
286.779 0.25 7.5   0   0   0   0.0  310
305.0 0.0 0.0   0   0   0   0.0  311
297.647 -0.5 0.0   0   0   0   0.0  312
297.647 0.0 0.0   0   0   0   0.0  313
297.647 0.5 0.0   0   0   0   0.0  314
62.353 -0.5 0.0   0   0   0   0.0  315
55.0 0.0 0.0   0   0   0   0.0  316
62.353 0.0 0.0   0   0   0   0.0  317
55.0 -0.5 -2.5   0   0   0   0.0  318
55.0 0.0 -2.5   0   0   0   0.0  319
50.0 -0.5 0.0   0   0   0   0.0  320
50.0 0.0 0.0   0   0   0   0.0  321
77.059 -0.5 0.0   0   0   0   0.0  322
69.706 0.0 0.0   0   0   0   0.0  323
77.059 0.0 0.0   0   0   0   0.0  324
91.765 -0.5 0.0   0   0   0   0.0  325
84.412 0.0 0.0   0   0   0   0.0  326
91.765 0.0 0.0   0   0   0   0.0  327
106.471 -0.5 0.0   0   0   0   0.0  328
99.118 0.0 0.0   0   0   0   0.0  329
106.471 0.0 0.0   0   0   0   0.0  330
121.176 -0.5 0.0   0   0   0   0.0  331
113.824 0.0 0.0   0   0   0   0.0  332
121.176 0.0 0.0   0   0   0   0.0  333
135.882 -0.5 0.0   0   0   0   0.0  334
128.529 0.0 0.0   0   0   0   0.0  335
135.882 0.0 0.0   0   0   0   0.0  336
150.588 -0.5 0.0   0   0   0   0.0  337
143.235 0.0 0.0   0   0   0   0.0  338
150.588 0.0 0.0   0   0   0   0.0  339
165.294 -0.5 0.0   0   0   0   0.0  340
157.941 0.0 0.0   0   0   0   0.0  341
165.294 0.0 0.0   0   0   0   0.0  342
180.0 -0.5 0.0   0   0   0   0.0  343
172.647 0.0 0.0   0   0   0   0.0  344
180.0 0.0 0.0   0   0   0   0.0  345
194.706 -0.5 0.0   0   0   0   0.0  346
187.353 0.0 0.0   0   0   0   0.0  347
194.706 0.0 0.0   0   0   0   0.0  348
209.412 -0.5 0.0   0   0   0   0.0  349
202.059 0.0 0.0   0   0   0   0.0  350
209.412 0.0 0.0   0   0   0   0.0  351
224.118 -0.5 0.0   0   0   0   0.0  352
216.765 0.0 0.0   0   0   0   0.0  353
224.118 0.0 0.0   0   0   0   0.0  354
238.824 -0.5 0.0   0   0   0   0.0  355
231.471 0.0 0.0   0   0   0   0.0  356
238.824 0.0 0.0   0   0   0   0.0  357
253.529 -0.5 0.0   0   0   0   0.0  358
246.176 0.0 0.0   0   0   0   0.0  359
253.529 0.0 0.0   0   0   0   0.0  360
268.235 -0.5 0.0   0   0   0   0.0  361
260.882 0.0 0.0   0   0   0   0.0  362
268.235 0.0 0.0   0   0   0   0.0  363
282.941 -0.5 0.0   0   0   0   0.0  364
275.588 0.0 0.0   0   0   0   0.0  365
282.941 0.0 0.0   0   0   0   0.0  366
279.335 -0.25 2.5   0   0   0   0.0  367
290.294 0.0 0.0   0   0   0   0.0  368
286.688 -0.25 2.5   0   0   0   0.0  369
62.353 0.5 0.0   0   0   0   0.0  370
